N,MB,min,avgMin,avg,avgMax,max
328,24852.0,458.3,657.3,757.0,863.1,902.8
329,24928.0,630.6,660.3,773.8,879.8,899.4
330,25004.0,656.8,675.2,770.6,876.7,900.3
331,25080.0,388.3,639.6,780.1,911.5,1212.4
332,25156.0,656.7,675.7,770.7,872.9,899.7
333,25232.0,621.2,665.1,770.5,867.9,956.0
334,25308.0,447.6,630.7,736.9,861.4,914.1
335,25384.0,640.3,656.0,771.4,877.5,908.0
336,25460.0,645.8,673.3,752.2,862.6,882.0
337,25536.0,386.0,640.3,741.7,846.8,898.5
338,25612.0,441.7,633.1,748.7,873.7,917.4
339,25688.0,651.9,665.1,776.0,880.0,892.8
340,25764.0,656.5,668.9,769.9,879.1,894.3
341,25840.0,658.5,668.9,779.3,873.8,895.0
342,25916.0,638.8,669.8,765.7,870.1,890.0
343,25992.0,631.7,656.7,769.7,871.7,906.8
344,26068.0,440.7,468.4,675.3,858.8,871.7
345,26144.0,433.5,443.4,667.4,861.4,896.3
346,26220.0,429.1,442.8,638.6,855.6,891.5
347,26296.0,424.7,467.0,675.8,854.9,905.9
348,26372.0,446.5,456.5,632.2,825.8,858.2
349,26448.0,450.0,457.0,643.9,812.5,838.2
350,26524.0,438.5,469.1,614.3,811.2,842.7
351,26600.0,379.8,454.7,622.5,863.4,1114.3
352,26676.0,428.3,613.0,823.3,1059.3,1309.0
353,26752.0,769.2,854.4,1055.1,1229.9,1374.4
354,26828.0,628.6,807.4,1165.3,1377.7,1446.0
355,26904.0,740.6,841.5,1270.0,1381.3,1466.7
356,26980.0,784.8,870.0,1288.7,1395.1,1478.6
357,27056.0,820.9,951.6,1319.8,1413.2,1487.2
358,27132.0,152.6,575.0,1227.0,1393.5,1456.3
359,27208.0,787.0,1020.9,1278.3,1440.3,1471.3
360,27284.0,763.1,958.4,1280.3,1390.7,1475.5
361,27360.0,746.9,881.2,1242.9,1372.2,1476.6
362,27436.0,837.2,846.2,1312.9,1402.9,1482.6
363,27512.0,806.1,814.7,1312.0,1403.7,1484.3
364,27588.0,354.1,612.5,1161.8,1407.6,1475.7
365,27664.0,511.3,940.5,1147.3,1348.3,1469.6
366,27740.0,770.2,903.3,1253.6,1392.2,1466.0
367,27816.0,826.1,1029.1,1334.4,1407.0,1495.9
368,27892.0,732.1,921.1,1245.3,1410.3,1486.0
369,27968.0,877.6,924.0,1095.3,1266.6,1348.3
370,28044.0,857.2,939.9,1093.4,1281.4,1339.4
371,28120.0,773.1,981.0,1183.4,1356.7,1444.1
372,28196.0,885.5,1046.0,1358.2,1413.1,1458.9
373,28272.0,248.2,566.4,1255.4,1395.3,1438.4
374,28348.0,861.5,883.4,1341.0,1394.5,1471.9
375,28424.0,827.1,1080.1,1331.5,1406.9,1472.3
376,28500.0,899.8,1132.9,1356.6,1408.7,1483.3
377,28576.0,846.3,873.7,1281.2,1390.4,1456.8
378,28652.0,586.1,829.3,1243.3,1388.5,1500.5
379,28728.0,857.0,1043.7,1304.0,1380.1,1468.8
380,28804.0,835.2,1188.2,1338.0,1406.6,1467.4
381,28880.0,821.9,992.3,1267.0,1396.1,1477.2
382,28956.0,836.5,1080.6,1311.0,1415.4,1479.2
383,29032.0,888.2,1149.4,1346.4,1416.3,1470.0
384,29108.0,842.3,864.1,1318.3,1415.5,1484.3
385,29184.0,831.3,854.8,1317.2,1408.1,1486.9
386,29260.0,817.5,955.9,1308.9,1415.8,1484.9
387,29336.0,828.8,868.3,1325.4,1411.9,1477.2
388,29412.0,837.5,860.0,1288.6,1403.7,1473.9
389,29488.0,537.9,925.1,1268.5,1373.7,1441.9
390,29564.0,816.8,850.8,1296.6,1387.5,1475.8
391,29640.0,606.0,906.4,1270.2,1393.4,1478.9
392,29716.0,724.4,942.9,1219.7,1378.7,1470.8
393,29792.0,812.5,1108.4,1324.9,1400.3,1444.4
394,29868.0,845.0,854.0,1324.7,1405.1,1481.6
395,29944.0,822.6,953.2,1309.4,1408.0,1474.5
396,30020.0,804.9,814.7,1306.2,1400.8,1474.8
397,30096.0,333.2,706.1,1235.0,1388.5,1475.0
398,30172.0,848.9,1019.9,1299.8,1401.5,1485.6
399,30248.0,840.1,853.6,1317.1,1404.2,1459.4
400,30324.0,822.9,841.6,1307.8,1398.9,1484.7
401,30400.0,851.1,861.8,1265.3,1415.3,1484.5
402,30476.0,861.9,976.3,1315.7,1406.6,1476.9
403,30552.0,851.3,1065.3,1320.5,1439.1,1526.2
404,30628.0,827.4,850.4,1289.5,1439.4,1539.9
405,30704.0,547.4,953.8,1187.7,1322.2,1487.2
406,30780.0,780.5,801.7,1301.5,1398.9,1440.5
407,30856.0,807.3,826.2,1262.3,1412.6,1490.6
408,30932.0,817.9,951.1,1301.9,1407.6,1486.2
409,31008.0,697.5,890.5,1276.6,1408.6,1507.6
410,31084.0,866.4,904.1,1065.0,1215.3,1280.2
411,31160.0,785.6,893.3,1170.5,1377.4,1464.5
412,31236.0,630.7,912.6,1264.0,1381.1,1450.3
413,31312.0,774.4,984.8,1273.9,1382.2,1467.3
414,31388.0,791.3,870.6,1286.9,1396.7,1463.3
415,31464.0,809.1,821.6,1320.0,1399.9,1472.6
416,31540.0,632.2,891.4,1200.6,1380.5,1437.9
417,31616.0,663.6,698.4,1137.1,1349.6,1448.6
418,31692.0,640.2,924.5,1230.7,1428.5,1520.2
419,31768.0,780.9,820.9,1261.3,1388.5,1476.2
420,31844.0,713.0,988.2,1287.7,1399.3,1479.7
421,31920.0,759.7,990.4,1239.1,1373.7,1475.0
422,31996.0,750.8,799.1,1194.1,1373.4,1488.2
423,32072.0,710.6,883.7,1240.1,1371.6,1468.5
424,32148.0,786.8,1012.2,1268.0,1391.0,1473.7
425,32224.0,755.1,939.6,1246.8,1382.5,1468.9
426,32300.0,746.3,851.5,1245.9,1384.7,1474.8
427,32376.0,804.9,816.1,1274.2,1392.3,1474.9
428,32452.0,808.7,1023.0,1309.9,1423.2,1477.8
429,32528.0,782.4,1052.8,1312.1,1396.0,1479.4
430,32604.0,330.7,726.9,984.0,1315.8,1448.2
431,32680.0,617.9,653.9,767.4,869.7,892.3
432,32756.0,429.9,468.7,643.8,837.1,888.0
433,32832.0,438.1,445.3,641.4,821.7,867.3
434,32908.0,398.6,456.6,628.7,815.1,854.4
435,32984.0,378.1,455.1,663.5,840.1,1105.0
436,33060.0,435.6,493.1,673.3,885.8,1143.7
437,33136.0,491.6,539.3,705.7,860.5,897.1
438,33212.0,505.5,642.4,753.7,872.8,894.8
439,33288.0,504.4,648.2,762.9,863.2,881.0
440,33364.0,483.1,604.9,716.6,869.4,900.0
441,33440.0,408.2,627.9,757.2,867.1,898.1
442,33516.0,413.4,657.6,730.9,870.2,882.0
443,33592.0,677.5,685.5,781.4,860.8,883.0
444,33668.0,676.8,652.9,772.0,871.9,894.9
445,33744.0,413.0,522.3,680.5,789.1,883.0
446,33820.0,493.4,622.4,737.4,859.5,886.2
447,33896.0,514.3,656.8,770.9,876.0,902.4
448,33972.0,496.0,657.5,769.9,891.0,925.1
449,34048.0,633.6,665.1,780.3,887.8,925.0
450,34124.0,628.5,646.2,761.7,893.2,934.5
451,34200.0,146.6,417.7,682.1,829.8,890.4
452,34276.0,674.0,687.9,774.4,868.9,883.5
453,34352.0,677.9,697.2,788.3,870.3,890.5
454,34428.0,691.7,701.6,778.3,862.5,888.6
455,34504.0,677.6,695.3,787.5,874.3,886.9
456,34580.0,699.9,702.8,783.6,873.4,887.0
457,34656.0,700.2,703.2,792.1,870.9,889.3
458,34732.0,697.4,700.1,783.5,876.1,892.4
459,34808.0,475.3,650.0,764.8,840.2,907.7
460,34884.0,680.4,690.9,778.6,875.5,890.7
461,34960.0,681.2,690.4,788.0,873.8,895.8
462,35036.0,677.3,689.4,769.8,861.2,882.2
463,35112.0,662.5,686.2,789.0,886.9,910.7
464,35188.0,683.3,690.1,783.0,885.6,905.1
465,35264.0,390.1,651.1,769.1,877.3,913.3
466,35340.0,493.5,646.9,750.2,865.0,899.1
467,35416.0,672.9,693.3,784.9,868.4,900.9
468,35492.0,501.4,648.7,743.0,875.6,894.5
469,35568.0,639.6,674.5,786.5,886.9,935.5
470,35644.0,641.8,667.8,760.9,863.4,899.2
471,35720.0,655.4,669.6,781.7,883.7,905.1
472,35796.0,482.4,668.1,748.1,854.7,891.2
473,35872.0,524.4,656.7,775.3,882.2,903.5
474,35948.0,654.1,675.4,773.6,887.6,914.5
475,36024.0,655.6,671.9,782.8,883.2,899.5
476,36100.0,661.9,674.5,770.7,881.6,898.8
477,36176.0,665.0,679.7,784.2,874.3,891.4
478,36252.0,405.8,610.8,744.3,868.4,893.3
479,36328.0,193.5,640.2,890.5,1259.8,1503.0
480,36404.0,631.8,662.8,771.7,871.9,894.7
481,36480.0,656.0,679.7,766.8,868.7,897.0
482,36556.0,658.8,671.3,774.7,863.5,882.1
483,36632.0,612.8,661.7,763.8,882.1,960.2
484,36708.0,507.1,626.8,755.1,869.1,892.4
485,36784.0,458.7,643.8,729.7,864.5,897.0
486,36860.0,443.2,618.5,757.4,871.0,960.9
