N,MB,min,avgMin,avg,avgMax,max
508,38532.0,429.0,434.3,463.4,493.5,504.8
509,38608.0,426.6,438.7,464.2,485.9,498.0
510,38684.0,434.1,440.2,463.4,489.4,499.4
511,38760.0,414.6,434.1,466.4,496.7,524.7
512,38836.0,438.2,442.8,466.6,494.2,499.5
513,38912.0,347.3,436.3,449.9,485.7,515.8
514,38988.0,435.5,439.4,462.3,484.8,498.5
515,39064.0,433.1,445.2,466.9,491.2,506.6
516,39140.0,433.8,442.2,462.7,486.7,497.0
517,39216.0,431.4,438.0,464.4,486.3,502.1
518,39292.0,342.8,428.7,457.8,488.9,501.1
519,39368.0,433.8,445.4,466.0,490.1,499.3
520,39444.0,404.3,438.6,463.7,491.3,512.5
521,39520.0,431.7,442.6,465.6,487.9,511.5
522,39596.0,428.9,442.0,467.0,493.4,505.8
523,39672.0,433.7,439.5,468.5,493.0,504.7
524,39748.0,433.6,442.7,463.0,491.7,502.9
525,39824.0,440.5,448.2,462.1,480.0,497.4
526,39900.0,338.0,429.3,452.6,477.6,488.9
527,39976.0,423.2,437.9,465.3,490.8,509.8
528,40052.0,429.1,439.0,466.8,495.6,506.3
529,40128.0,435.6,443.0,465.5,485.7,499.5
530,40204.0,425.1,436.7,463.2,492.1,512.8
531,40280.0,434.5,442.1,468.0,492.1,509.4
532,40356.0,424.0,439.8,461.9,487.4,498.1
533,40432.0,441.9,445.8,466.8,488.1,497.1
534,40508.0,428.7,439.7,464.2,491.4,504.4
535,40584.0,434.1,438.9,466.4,490.1,499.9
536,40660.0,434.5,441.5,462.9,486.1,498.3
537,40736.0,426.0,441.6,467.8,489.0,509.0
538,40812.0,437.5,444.4,465.6,494.0,505.2
539,40888.0,432.5,435.8,464.3,484.5,503.0
540,40964.0,415.9,439.3,462.1,485.9,503.6
541,41040.0,438.9,445.2,466.5,487.7,496.2
542,41116.0,420.6,436.8,466.1,496.6,513.7
543,41192.0,433.8,441.7,465.7,485.6,496.7
544,41268.0,435.0,443.9,462.9,483.7,499.3
545,41344.0,428.2,439.3,464.1,488.5,505.4
546,41420.0,433.8,442.6,462.7,485.2,491.5
547,41496.0,428.2,438.8,465.4,491.7,504.0
548,41572.0,429.9,436.8,464.0,492.0,501.3
549,41648.0,424.1,437.3,465.3,486.4,508.0
550,41724.0,420.6,436.3,463.9,493.8,519.5
551,41800.0,429.9,437.5,467.1,491.2,502.0
552,41876.0,434.9,441.8,459.7,480.6,490.1
553,41952.0,336.8,422.7,454.1,486.6,499.0
554,42028.0,435.9,444.3,464.2,491.2,499.6
555,42104.0,427.4,435.0,465.7,496.6,503.4
556,42180.0,422.5,441.1,463.6,494.1,519.7
557,42256.0,426.8,438.3,466.7,496.0,507.8
558,42332.0,424.0,439.1,460.5,483.9,511.6
559,42408.0,433.7,441.7,464.4,484.7,500.1
560,42484.0,430.9,440.2,463.3,489.5,497.1
561,42560.0,432.6,439.5,466.1,490.0,501.9
562,42636.0,427.0,442.7,463.9,491.3,500.8
563,42712.0,419.5,438.0,466.4,494.4,505.6
564,42788.0,426.0,439.3,460.5,488.7,505.4
565,42864.0,431.1,440.7,464.8,486.2,499.1
566,42940.0,339.3,434.0,458.8,491.6,509.4
567,43016.0,334.3,423.2,457.2,493.5,534.0
568,43092.0,432.5,438.4,463.7,490.8,502.0
569,43168.0,431.3,439.6,464.3,487.0,490.4
570,43244.0,373.0,433.6,460.0,503.8,591.0
571,43320.0,433.5,439.0,463.4,490.0,498.6
572,43396.0,429.2,438.0,463.5,492.6,507.6
573,43472.0,435.3,440.8,463.6,486.4,499.0
574,43548.0,429.9,435.0,463.0,491.3,501.9
575,43624.0,426.4,444.5,464.5,488.0,507.8
576,43700.0,426.7,439.9,457.3,483.1,498.6
577,43776.0,430.1,443.4,466.4,491.8,508.1
578,43852.0,428.3,437.8,461.2,487.2,500.5
579,43928.0,422.3,437.5,466.1,488.6,506.8
580,44004.0,339.9,433.2,454.4,482.7,492.9
581,44080.0,381.5,427.8,462.2,496.6,512.8
582,44156.0,437.2,443.5,462.4,483.6,503.8
583,44232.0,428.9,435.8,461.2,486.6,502.5
584,44308.0,421.8,434.4,460.9,492.9,513.0
585,44384.0,425.3,437.5,461.4,483.0,495.5
586,44460.0,430.0,440.7,461.5,487.0,494.5
587,44536.0,426.2,440.0,465.8,489.2,506.4
588,44612.0,431.0,440.6,465.2,492.9,513.0
589,44688.0,431.4,441.5,467.0,488.5,498.8
590,44764.0,427.4,441.7,459.9,480.3,508.8
591,44840.0,433.3,438.8,464.9,487.5,497.7
592,44916.0,431.7,441.7,461.5,484.1,492.7
593,44992.0,339.4,433.9,456.0,481.6,501.6
594,45068.0,414.8,439.5,460.0,486.9,499.7
595,45144.0,418.7,436.3,458.7,478.9,498.0
596,45220.0,411.4,439.2,461.6,486.6,525.5
597,45296.0,282.8,424.6,455.8,482.4,497.9
598,45372.0,435.8,443.0,461.6,488.6,501.2
599,45448.0,436.3,443.2,464.4,483.3,498.3
600,45524.0,432.9,439.6,464.8,493.7,507.3
601,45600.0,426.1,439.5,465.4,487.6,511.6
602,45676.0,436.5,439.5,463.4,489.3,499.1
603,45752.0,428.8,440.0,466.4,489.2,507.0
604,45828.0,416.4,439.3,460.0,483.8,512.2
605,45904.0,432.0,442.7,464.8,482.9,501.4
606,45980.0,434.0,442.0,459.2,479.1,490.7
607,46056.0,326.6,427.9,457.3,487.8,497.3
608,46132.0,304.1,382.2,439.4,489.8,516.4
609,46208.0,419.4,438.8,461.6,485.6,500.3
610,46284.0,419.4,436.1,464.1,493.3,507.5
611,46360.0,434.8,444.8,464.3,480.6,504.8
612,46436.0,431.5,437.0,460.1,486.5,507.2
613,46512.0,429.0,436.4,467.0,495.1,510.6
614,46588.0,423.8,436.1,460.1,487.1,498.7
615,46664.0,433.9,439.9,462.1,484.7,500.6
616,46740.0,433.8,442.6,461.9,484.1,497.9
617,46816.0,435.5,442.9,467.0,492.8,499.8
618,46892.0,408.0,437.4,458.8,482.5,490.9
619,46968.0,433.7,442.2,464.2,488.4,498.0
620,47044.0,334.5,429.3,453.5,481.7,496.8
621,47120.0,414.3,440.3,461.6,489.5,505.6
622,47196.0,406.7,436.2,461.2,488.8,518.7
623,47272.0,426.6,438.2,464.4,486.5,497.1
624,47348.0,428.9,441.2,463.1,493.7,513.8
625,47424.0,404.4,438.0,463.7,489.3,508.2
626,47500.0,434.9,439.4,463.0,487.1,500.0
627,47576.0,428.0,438.2,468.0,499.1,506.9
628,47652.0,432.9,438.0,459.1,480.9,496.8
629,47728.0,430.4,441.7,464.4,483.8,496.8
630,47804.0,423.5,437.6,460.8,487.8,516.1
631,47880.0,429.5,437.2,464.2,487.7,504.2
632,47956.0,435.2,444.7,460.3,483.2,493.7
633,48032.0,420.5,435.6,462.0,491.8,515.2
634,48108.0,337.3,425.2,451.4,480.4,497.3
635,48184.0,408.5,435.5,460.1,482.0,499.7
636,48260.0,432.7,438.1,462.6,488.9,506.2
637,48336.0,429.0,438.5,465.2,486.8,501.7
638,48412.0,431.4,438.4,460.7,485.1,492.1
639,48488.0,430.6,441.0,464.4,486.9,501.9
640,48564.0,430.5,438.4,460.8,487.0,506.5
641,48640.0,426.4,441.5,460.7,481.9,504.5
642,48716.0,324.9,424.8,453.7,483.2,498.9
643,48792.0,430.4,438.5,464.3,489.8,505.9
644,48868.0,436.3,439.9,464.0,488.9,502.2
645,48944.0,426.8,438.6,463.6,490.8,515.8
646,49020.0,433.0,438.1,460.3,484.6,495.6
647,49096.0,336.7,432.8,457.8,484.2,499.6
648,49172.0,411.8,436.1,461.3,494.4,525.5
649,49248.0,418.3,441.9,461.6,486.1,494.6
650,49324.0,422.8,441.7,462.3,484.9,515.6
651,49400.0,430.8,441.2,466.3,487.0,502.0
652,49476.0,429.3,440.0,460.5,485.7,505.0
653,49552.0,435.6,440.6,466.6,490.1,504.9
654,49628.0,435.6,444.3,460.7,483.7,502.0
655,49704.0,440.7,444.5,467.3,485.2,499.9
656,49780.0,434.7,442.7,462.5,482.7,490.4
657,49856.0,429.0,441.8,465.4,487.1,498.5
658,49932.0,439.5,445.5,460.9,482.7,490.4
659,50008.0,428.8,439.5,466.2,491.3,497.5
660,50084.0,422.1,439.8,464.1,490.4,509.4
661,50160.0,349.6,431.3,454.9,481.5,498.5
662,50236.0,435.7,441.1,462.8,486.2,499.8
663,50312.0,431.7,444.2,465.2,489.7,497.6
664,50388.0,427.1,440.1,462.5,487.4,503.3
665,50464.0,433.3,440.7,466.3,491.5,499.7
666,50540.0,419.1,443.1,464.4,487.7,510.5
667,50616.0,424.8,439.1,464.5,492.1,505.3
668,50692.0,433.3,439.6,461.7,487.8,499.0
669,50768.0,421.5,438.5,463.7,488.2,500.1
670,50844.0,438.5,445.8,464.4,486.6,500.3
671,50920.0,436.4,443.7,468.3,492.4,496.4
672,50996.0,371.9,429.0,458.1,487.9,505.5
673,51072.0,434.0,439.4,463.2,488.7,497.4
674,51148.0,433.9,338.8,338.8,338.8,497.9
