N,MB,min,avgMin,avg,avgMax,max
414,31388.0,649.2,700.6,720.5,737.4,765.7
415,31464.0,573.3,676.1,708.9,737.5,768.4
416,31540.0,647.7,685.4,718.3,740.0,763.6
417,31616.0,241.4,567.7,707.8,759.5,797.6
418,31692.0,504.2,628.9,701.4,748.3,780.6
419,31768.0,599.2,692.6,729.2,750.5,782.0
420,31844.0,690.2,723.2,742.0,764.5,795.5
421,31920.0,657.4,692.1,726.5,754.3,782.5
422,31996.0,274.0,520.4,677.7,739.0,790.5
423,32072.0,663.7,689.3,714.6,736.9,758.3
424,32148.0,599.1,689.4,719.3,750.5,796.7
425,32224.0,647.4,677.0,723.0,745.1,779.7
426,32300.0,511.0,663.9,718.9,747.3,800.7
427,32376.0,277.5,571.0,695.1,750.6,784.7
428,32452.0,695.2,723.1,741.3,770.2,806.1
429,32528.0,588.2,662.8,711.3,748.5,802.7
430,32604.0,638.7,687.8,735.6,776.4,806.4
431,32680.0,479.2,601.0,728.0,777.6,843.3
432,32756.0,274.8,605.9,698.0,742.6,785.0
433,32832.0,560.4,636.1,718.9,746.5,803.8
434,32908.0,630.0,675.6,708.9,752.7,786.2
435,32984.0,630.2,678.0,723.3,765.7,802.2
436,33060.0,576.2,661.3,722.1,767.3,812.1
437,33136.0,288.4,601.0,693.0,737.1,779.9
438,33212.0,666.8,686.8,720.3,754.8,777.2
439,33288.0,655.9,687.9,711.9,740.1,763.6
440,33364.0,481.0,652.4,703.8,748.4,792.1
441,33440.0,626.9,677.4,718.2,750.5,773.0
442,33516.0,119.9,495.2,668.4,722.2,781.2
443,33592.0,600.1,668.2,715.0,749.4,782.6
444,33668.0,622.3,653.3,705.2,730.6,763.9
445,33744.0,613.0,652.4,707.6,743.0,786.3
446,33820.0,652.7,681.6,713.4,746.7,776.1
447,33896.0,83.7,102.0,212.0,482.7,759.2
448,33972.0,82.6,96.0,101.1,111.0,115.3
449,34048.0,91.7,99.9,107.5,111.2,115.4
450,34124.0,75.7,87.3,98.8,102.2,106.3
451,34200.0,91.4,96.7,99.2,101.6,103.2
452,34276.0,57.2,78.7,90.8,99.1,101.8
453,34352.0,75.1,91.4,98.5,101.0,103.2
454,34428.0,71.8,91.1,97.9,100.3,102.2
455,34504.0,73.3,84.5,90.6,99.6,101.2
456,34580.0,55.4,68.2,74.8,77.4,78.3
457,34656.0,48.2,67.0,74.7,82.8,85.6
458,34732.0,82.7,94.5,100.4,105.4,108.0
459,34808.0,77.6,94.9,101.8,104.8,106.8
460,34884.0,85.5,92.4,102.2,105.6,109.3
461,34960.0,77.0,97.6,99.6,103.4,105.8
462,35036.0,64.1,88.0,98.6,102.9,106.1
463,35112.0,75.8,91.5,99.2,101.6,103.1
464,35188.0,82.8,93.8,100.3,102.9,105.3
465,35264.0,62.0,82.2,89.3,100.9,104.6
466,35340.0,54.1,78.1,91.3,207.8,276.6
467,35416.0,113.5,542.5,633.4,712.5,760.1
468,35492.0,655.4,696.3,716.8,737.2,776.7
469,35568.0,540.5,645.3,700.5,722.9,744.1
470,35644.0,571.5,669.4,713.4,745.3,793.5
471,35720.0,664.9,646.1,735.1,755.8,789.7
472,35796.0,58.5,64.8,70.7,75.8,92.7
473,35872.0,59.5,73.5,74.8,77.7,79.6
474,35948.0,49.9,64.0,69.8,71.8,72.8
475,36024.0,65.1,67.2,69.0,70.1,70.6
476,36100.0,50.8,55.2,68.4,70.2,71.9
477,36176.0,44.6,56.6,62.9,67.6,69.8
478,36252.0,49.5,51.4,53.5,54.9,55.6
479,36328.0,39.5,56.9,65.6,71.6,74.9
480,36404.0,52.0,62.4,70.4,73.0,74.7
481,36480.0,43.5,63.8,70.3,72.4,76.3
482,36556.0,52.2,57.4,68.8,70.9,73.1
483,36632.0,48.8,61.7,69.6,71.3,72.3
484,36708.0,47.4,55.7,59.6,61.1,72.2
485,36784.0,53.1,131.6,526.5,720.9,774.4
486,36860.0,65.5,253.4,667.0,734.2,766.0
487,36936.0,60.2,63.6,69.0,73.6,77.5
488,37012.0,56.0,62.9,71.7,78.0,81.8
489,37088.0,43.8,56.8,60.3,61.8,62.9
490,37164.0,58.8,59.6,60.9,61.4,61.9
491,37240.0,39.2,50.1,58.7,61.1,62.3
492,37316.0,42.6,52.4,57.0,60.8,62.2
493,37392.0,48.4,50.2,52.4,55.8,59.0
494,37468.0,53.2,59.3,65.8,71.8,74.4
495,37544.0,68.7,70.6,72.1,73.2,74.0
496,37620.0,46.8,61.7,68.2,72.6,76.4
497,37696.0,50.9,64.5,69.5,71.5,73.4
498,37772.0,53.6,64.4,69.5,71.1,72.4
499,37848.0,46.2,51.9,57.8,63.2,62.7
500,37924.0,90.7,239.3,534.8,658.7,738.2
501,38000.0,72.2,230.5,585.7,719.9,807.3
502,38076.0,60.5,64.2,68.6,74.2,78.2
503,38152.0,54.0,68.7,73.5,76.4,78.7
504,38228.0,55.7,60.5,63.8,69.8,72.2
505,38304.0,44.9,56.3,59.5,60.9,61.6
506,38380.0,29.6,50.5,58.5,60.8,62.0
507,38456.0,45.3,49.1,53.1,56.1,59.3
508,38532.0,34.3,49.3,51.2,54.9,59.2
509,38608.0,52.7,60.1,67.5,71.6,74.2
510,38684.0,61.6,69.7,72.0,73.5,74.8
511,38760.0,46.8,56.9,68.5,71.9,73.1
512,38836.0,49.1,63.3,68.5,70.7,71.6
513,38912.0,57.7,65.7,70.2,71.5,72.3
514,38988.0,44.8,52.8,59.4,69.4,90.3
515,39064.0,115.7,637.0,650.8,724.6,783.5
516,39140.0,71.0,80.5,553.4,723.1,769.3
517,39216.0,42.6,62.2,68.7,74.6,79.2
518,39292.0,49.8,68.7,73.6,77.0,79.5
519,39368.0,55.2,59.9,61.6,63.3,72.0
520,39444.0,44.2,54.2,58.5,60.3,61.7
521,39520.0,36.8,43.5,57.5,60.0,61.3
522,39596.0,45.6,48.2,51.7,53.7,59.5
523,39672.0,32.1,45.7,50.1,55.5,58.3
524,39748.0,52.6,63.2,69.1,71.4,73.7
525,39824.0,68.3,69.4,70.8,71.9,72.3
526,39900.0,45.5,55.4,66.8,69.8,72.1
527,39976.0,48.7,65.0,69.2,71.0,71.9
528,40052.0,58.8,60.7,68.6,70.5,72.1
529,40128.0,40.4,54.4,63.7,229.8,116.6
530,40204.0,609.2,653.9,712.1,749.5,769.2
531,40280.0,68.3,75.5,460.8,666.7,770.6
532,40356.0,51.3,63.3,69.8,76.0,80.2
533,40432.0,50.2,68.9,73.4,77.2,78.9
534,40508.0,58.2,61.7,66.9,70.9,72.3
535,40584.0,44.0,55.2,58.6,59.9,61.1
536,40660.0,37.3,49.3,57.6,60.0,61.2
537,40736.0,46.8,48.5,51.7,53.6,61.3
538,40812.0,32.1,45.2,49.1,54.3,61.9
539,40888.0,62.2,69.2,71.2,72.7,74.4
540,40964.0,53.6,64.6,71.1,73.4,75.9
541,41040.0,44.4,57.6,68.7,71.7,73.4
542,41116.0,49.1,62.0,69.1,71.2,72.2
543,41192.0,58.2,61.6,67.8,70.5,72.0
544,41268.0,34.2,64.8,118.1,618.8,735.8
